ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
9637,23.64.121.49,10.0.2.15,64,0,80,59914,-A-,TCP
9638,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
9639,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
9640,23.64.121.49,10.0.2.15,64,0,80,59898,-A-,TCP
10311,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
10312,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
48389,10.0.2.15,23.64.121.49,64,0,59898,80,-A-,TCP
9641,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
10313,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
0,10.0.2.15,69.192.119.154,64,0,39333,443,-,UDP
10314,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
9642,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
9643,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
9644,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
9645,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
9646,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
9647,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
9648,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
0,10.0.2.15,69.192.119.154,64,0,39333,443,-,UDP
9649,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
9650,23.64.121.49,10.0.2.15,64,0,80,59914,-A-,TCP
25898,10.0.2.15,23.64.121.49,64,0,59914,80,-A-,TCP
9651,69.192.119.154,10.0.2.15,64,0,443,39333,-,UDP
10315,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
9652,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
48390,10.0.2.15,23.64.121.49,64,0,59898,80,-A-,TCP
9653,23.64.121.49,10.0.2.15,64,0,80,59898,-A-,TCP
9654,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9655,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
9656,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
45234,10.0.2.15,34.117.188.166,64,0,46686,443,-A-,TCP
9657,34.117.188.166,10.0.2.15,64,0,443,46686,-A-,TCP
45235,10.0.2.15,34.117.188.166,64,0,46686,443,-A-,TCP
9658,34.117.188.166,10.0.2.15,64,0,443,46686,-A-,TCP
38468,10.0.2.15,10.206.133.89,64,0,52723,53,-,UDP
22416,10.0.2.15,10.206.133.89,64,0,46760,53,-,UDP
59011,10.0.2.15,10.206.133.89,64,0,37873,53,-,UDP
9659,23.64.121.49,10.0.2.15,64,0,80,59898,-A-,TCP
48391,10.0.2.15,23.64.121.49,64,0,59898,80,-A-,TCP
9660,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9661,34.117.188.166,10.0.2.15,64,0,443,46686,-A-,TCP
9662,34.117.188.166,10.0.2.15,64,0,443,46686,-A-,TCP
45236,10.0.2.15,34.117.188.166,64,0,46686,443,-A-,TCP
45237,10.0.2.15,34.117.188.166,64,0,46686,443,-A-,TCP
45238,10.0.2.15,34.117.188.166,64,0,46686,443,-A-,TCP
9663,34.117.188.166,10.0.2.15,64,0,443,46686,-A-,TCP
51334,10.0.2.15,10.206.133.89,64,0,54332,53,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
42289,10.0.2.15,10.206.133.89,64,0,42668,53,-,UDP
39534,10.0.2.15,10.206.133.89,64,0,46073,53,-,UDP
44264,10.0.2.15,10.206.133.89,64,0,34136,53,-,UDP
9664,10.206.133.89,10.0.2.15,64,0,53,37873,-,UDP
9665,10.206.133.89,10.0.2.15,64,0,53,46760,-,UDP
62986,10.0.2.15,10.206.133.89,64,0,42600,53,-,UDP
37604,10.0.2.15,10.206.133.89,64,0,54779,53,-,UDP
10316,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
9666,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
10317,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
9667,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
9668,10.206.133.89,10.0.2.15,64,0,53,54332,-,UDP
9669,10.206.133.89,10.0.2.15,64,0,53,42600,-,UDP
9670,10.206.133.89,10.0.2.15,64,0,53,54779,-,UDP
9671,34.160.144.191,10.0.2.15,64,0,443,36178,-A-,TCP
10318,10.0.2.15,34.160.144.191,64,0,36178,443,-A-,TCP
9672,10.206.133.89,10.0.2.15,64,0,53,42668,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
9673,10.206.133.89,10.0.2.15,64,0,53,34136,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9674,10.206.133.89,10.0.2.15,64,0,53,46073,-,UDP
9675,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9676,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9677,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9678,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9679,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9680,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
0,10.0.2.15,34.117.188.166,64,0,60889,443,-,UDP
9681,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9682,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9683,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9684,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9685,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9686,23.64.121.98,10.0.2.15,64,0,443,54446,-,UDP
9687,23.64.121.98,10.0.2.15,64,0,443,54446,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
9688,23.64.121.98,10.0.2.15,64,0,443,54446,-,UDP
9689,23.64.121.98,10.0.2.15,64,0,443,54446,-,UDP
9690,23.64.121.98,10.0.2.15,64,0,443,54446,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
0,10.0.2.15,23.64.121.98,64,0,54446,443,-,UDP
9691,34.117.188.166,10.0.2.15,64,0,443,60889,-,UDP
9692,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9693,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9694,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9695,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9696,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9697,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
9698,10.206.133.89,10.0.2.15,64,0,53,52723,-,UDP
24182,10.0.2.15,10.206.133.89,64,0,54114,53,-,UDP
9699,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9700,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
9701,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9702,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9703,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
9704,10.206.133.89,10.0.2.15,64,0,53,54114,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
48714,10.0.2.15,10.206.133.89,64,0,38023,53,-,UDP
38780,10.0.2.15,10.206.133.89,64,0,57228,53,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9705,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9706,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9707,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9708,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9709,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
9710,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
0,10.0.2.15,23.64.121.83,64,0,42207,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9711,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9712,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9713,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9714,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9715,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9716,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9717,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9718,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9719,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9720,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9721,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9722,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9723,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9724,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9725,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9726,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9727,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9728,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9729,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9730,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9731,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9732,10.206.133.89,10.0.2.15,64,0,53,57228,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9733,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9734,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9735,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9736,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9737,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9738,23.64.121.83,10.0.2.15,64,0,443,42207,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9739,10.206.133.89,10.0.2.15,64,0,53,38023,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
49912,10.0.2.15,52.204.228.205,64,0,58036,443,S--,TCP
9740,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9741,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9742,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9743,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9744,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9745,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9746,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9747,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9748,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9749,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9750,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9751,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9752,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9753,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9754,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9755,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9756,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9757,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9758,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9759,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9760,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9761,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9762,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9763,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9764,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9765,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9766,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9767,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9768,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9769,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9770,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9771,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9772,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9773,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9774,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9775,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9776,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9777,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9778,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9779,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9780,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9781,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9782,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9783,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9784,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9785,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9786,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9787,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9788,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9789,52.204.228.205,10.0.2.15,64,0,443,58036,SA-,TCP
49913,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
49914,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9790,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9791,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9792,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9793,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9794,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9795,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9796,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9797,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9798,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9799,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9800,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9801,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9802,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9803,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9804,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9805,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9806,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9807,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9808,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9809,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9810,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9811,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9812,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9813,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9814,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9815,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9816,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9817,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
49916,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
49917,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9818,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9820,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9821,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9822,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9823,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9824,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9825,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
49918,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9826,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9827,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9828,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9829,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9830,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9831,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9832,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9833,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9834,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9835,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9836,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9837,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9838,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9839,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9840,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9841,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9842,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9843,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9844,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9845,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9846,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9847,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
49919,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9848,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9849,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9850,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9851,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9852,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9853,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9854,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9855,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9856,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9857,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9858,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9859,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9860,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9861,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9862,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9863,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9864,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9865,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9866,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9867,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9868,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9869,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9870,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9871,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9872,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9873,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9874,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9875,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
9876,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
0,10.0.2.15,23.64.121.83,64,0,40620,443,-,UDP
9877,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
49920,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9878,23.64.121.83,10.0.2.15,64,0,443,40620,-,UDP
7719,10.0.2.15,10.206.133.89,64,0,57969,53,-,UDP
6796,10.0.2.15,10.206.133.89,64,0,50722,53,-,UDP
9879,10.206.133.89,10.0.2.15,64,0,53,57969,-,UDP
9880,10.206.133.89,10.0.2.15,64,0,53,50722,-,UDP
16383,10.0.2.15,3.161.8.128,64,0,48078,80,S--,TCP
9881,3.161.8.128,10.0.2.15,64,0,80,48078,SA-,TCP
16384,10.0.2.15,3.161.8.128,64,0,48078,80,-A-,TCP
16385,10.0.2.15,3.161.8.128,64,0,48078,80,-A-,TCP
9882,3.161.8.128,10.0.2.15,64,0,80,48078,-A-,TCP
9883,3.161.8.128,10.0.2.15,64,0,80,48078,-A-,TCP
16386,10.0.2.15,3.161.8.128,64,0,48078,80,-A-,TCP
49921,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9884,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
49922,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
9885,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
9886,52.204.228.205,10.0.2.15,64,0,443,58036,-A-,TCP
49923,10.0.2.15,52.204.228.205,64,0,58036,443,-A-,TCP
1090,10.0.2.15,10.206.133.89,64,0,42317,53,-,UDP
9887,10.206.133.89,10.0.2.15,64,0,53,42317,-,UDP
43519,10.0.2.15,23.64.121.83,64,0,51972,443,S--,TCP
7940,10.0.2.15,23.64.121.83,64,0,51976,443,S--,TCP
57041,10.0.2.15,10.206.133.89,64,0,60217,53,-,UDP
12728,10.0.2.15,10.206.133.89,64,0,42106,53,-,UDP
53962,10.0.2.15,10.206.133.89,64,0,32782,53,-,UDP
9888,23.64.121.83,10.0.2.15,64,0,443,51972,SA-,TCP
43520,10.0.2.15,23.64.121.83,64,0,51972,443,-A-,TCP
43521,10.0.2.15,23.64.121.83,64,0,51972,443,-A-,TCP
9889,23.64.121.83,10.0.2.15,64,0,443,51972,-A-,TCP
9890,23.64.121.83,10.0.2.15,64,0,443,51972,-A-,TCP
9891,23.64.121.83,10.0.2.15,64,0,443,51976,SA-,TCP
9892,10.206.133.89,10.0.2.15,64,0,53,42106,-,UDP
7941,10.0.2.15,23.64.121.83,64,0,51976,443,-A-,TCP
7942,10.0.2.15,23.64.121.83,64,0,51976,443,-A-,TCP
9893,23.64.121.83,10.0.2.15,64,0,443,51976,-A-,TCP
9894,23.64.121.83,10.0.2.15,64,0,443,51976,-A-,TCP
9895,23.64.121.83,10.0.2.15,64,0,443,51972,-A-,TCP
43523,10.0.2.15,23.64.121.83,64,0,51972,443,-A-,TCP
9896,23.64.121.83,10.0.2.15,64,0,443,51972,-A-,TCP
9897,23.64.121.83,10.0.2.15,64,0,443,51972,-A-,TCP
43524,10.0.2.15,23.64.121.83,64,0,51972,443,-A-,TCP
43525,10.0.2.15,23.64.121.83,64,0,51972,443,-A-,TCP
9898,10.206.133.89,10.0.2.15,64,0,53,60217,-,UDP
9899,23.64.121.83,10.0.2.15,64,0,443,51976,-A-,TCP
9901,10.206.133.89,10.0.2.15,64,0,53,32782,-,UDP
9900,23.64.121.83,10.0.2.15,64,0,443,51976,-A-,TCP
